source,target,type
DOID:1192,D003638,PRESENTS_DpS
DOID:1192,D012001,PRESENTS_DpS
DOID:1192,D001416,PRESENTS_DpS
DOID:1192,D006316,PRESENTS_DpS
DOID:1192,D015354,PRESENTS_DpS
DOID:1192,D006261,PRESENTS_DpS
DOID:1192,D014826,PRESENTS_DpS
DOID:1192,D014012,PRESENTS_DpS
DOID:1192,DOID:13223,RESEMBLES_DrD
DOID:1192,DOID:8850,RESEMBLES_DrD
DOID:1192,DOID:5612,RESEMBLES_DrD
DOID:1192,DOID:175,RESEMBLES_DrD
DOID:1192,DOID:11920,RESEMBLES_DrD
DOID:1192,DOID:0060119,RESEMBLES_DrD
DOID:1192,DOID:1115,RESEMBLES_DrD
DOID:1192,DOID:5875,RESEMBLES_DrD
DOID:1192,DOID:4159,RESEMBLES_DrD
DB00600,DOID:12306,PALLIATES_CpD
DB01003,DOID:2841,TREATS_CtD
DB01351,DOID:1826,TREATS_CtD
DB00186,DOID:594,PALLIATES_CpD
DB00734,DOID:12849,PALLIATES_CpD
DB00734,DOID:5419,PALLIATES_CpD
DB00734,DOID:11119,PALLIATES_CpD
DB00734,DOID:3312,PALLIATES_CpD
DB00734,DOID:12995,PALLIATES_CpD
DB06777,DOID:12236,TREATS_CtD
DB00220,DOID:635,TREATS_CtD
DB00627,DOID:3393,TREATS_CtD
DB00627,DOID:1936,TREATS_CtD
DB00490,DOID:594,PALLIATES_CpD
DB00871,DOID:2841,TREATS_CtD
DB00285,DOID:594,PALLIATES_CpD
DB00285,DOID:1094,PALLIATES_CpD
DB05389,DOID:2841,TREATS_CtD
DB00427,DOID:3310,PALLIATES_CpD
DB00691,DOID:10763,TREATS_CtD
DOID:11119,UBERON:0001016,LOCALIZES_DlA
DOID:11119,UBERON:0001017,LOCALIZES_DlA
DOID:11119,UBERON:0001891,LOCALIZES_DlA
DOID:11119,UBERON:0000955,LOCALIZES_DlA
DOID:11119,UBERON:0002410,LOCALIZES_DlA
DOID:11119,UBERON:0002130,LOCALIZES_DlA
DOID:11119,UBERON:0001887,LOCALIZES_DlA
DOID:11119,114792,ASSOCIATES_DaG
DOID:11119,3356,ASSOCIATES_DaG
DOID:11119,1814,ASSOCIATES_DaG
DOID:11119,1813,ASSOCIATES_DaG
DOID:11119,1815,ASSOCIATES_DaG
DOID:11119,51133,ASSOCIATES_DaG
DOID:11119,83943,ASSOCIATES_DaG
DOID:11119,85301,ASSOCIATES_DaG
DOID:11119,23317,ASSOCIATES_DaG
DOID:11119,119,ASSOCIATES_DaG
DOID:11119,81491,ASSOCIATES_DaG
DOID:11119,3067,ASSOCIATES_DaG
DOID:11119,219833,ASSOCIATES_DaG
DOID:11119,114798,ASSOCIATES_DaG
DOID:11119,4233,ASSOCIATES_DaG
DOID:11119,6531,ASSOCIATES_DaG
DOID:11119,D004454,PRESENTS_DpS
DOID:11119,D015518,PRESENTS_DpS
DOID:11119,D012021,PRESENTS_DpS
DOID:11119,D002375,PRESENTS_DpS
DOID:11119,D000334,PRESENTS_DpS
DOID:11119,D008607,PRESENTS_DpS
DOID:11119,D009207,PRESENTS_DpS
DOID:11119,D014103,PRESENTS_DpS
DOID:11119,D020323,PRESENTS_DpS
DOID:11119,D013064,PRESENTS_DpS
DOID:11119,D012893,PRESENTS_DpS
DOID:11119,D011602,PRESENTS_DpS
DOID:11119,D011596,PRESENTS_DpS
DOID:11119,D011595,PRESENTS_DpS
DOID:11119,D007859,PRESENTS_DpS
DOID:11119,D017109,PRESENTS_DpS
DOID:11119,D007926,PRESENTS_DpS
DOID:11119,D006948,PRESENTS_DpS
DOID:11119,D006816,PRESENTS_DpS
DOID:11119,D013342,PRESENTS_DpS
DOID:11119,D007806,PRESENTS_DpS
DOID:11119,D002819,PRESENTS_DpS
DOID:11119,D004409,PRESENTS_DpS
DOID:11119,D004421,PRESENTS_DpS
DOID:11119,DOID:12995,RESEMBLES_DrD
DOID:11119,DOID:1094,RESEMBLES_DrD
DOID:11119,DOID:3312,RESEMBLES_DrD
DOID:11119,DOID:5419,RESEMBLES_DrD
DOID:11119,DOID:14330,RESEMBLES_DrD
DOID:11119,DOID:0050425,RESEMBLES_DrD
DOID:11119,DOID:12849,RESEMBLES_DrD
DB00906,DOID:3312,PALLIATES_CpD
DB00245,DOID:12849,PALLIATES_CpD
DB00245,DOID:14330,PALLIATES_CpD
DB00245,DOID:10652,PALLIATES_CpD
DB00245,DOID:5419,PALLIATES_CpD
DB00480,DOID:2531,TREATS_CtD
DB00503,DOID:635,TREATS_CtD
DB00215,DOID:0050741,TREATS_CtD
DB00215,DOID:594,PALLIATES_CpD
DB00215,DOID:3312,PALLIATES_CpD
DB00215,DOID:1595,PALLIATES_CpD
DB00990,DOID:1612,TREATS_CtD
DB01194,DOID:1686,TREATS_CtD
DB00281,DOID:418,PALLIATES_CpD
DB00281,DOID:8398,PALLIATES_CpD
DB00281,DOID:3393,PALLIATES_CpD
DB00281,DOID:7148,PALLIATES_CpD
DB01255,DOID:1094,PALLIATES_CpD
DB01008,DOID:2531,TREATS_CtD
DB00998,DOID:6364,PALLIATES_CpD
DB01410,DOID:2841,TREATS_CtD
DB00887,DOID:10763,TREATS_CtD
DB00887,DOID:784,PALLIATES_CpD
DB01244,DOID:10763,TREATS_CtD
DB00762,DOID:1612,TREATS_CtD
DB00762,DOID:1324,TREATS_CtD
DB00762,DOID:219,TREATS_CtD
DB00762,DOID:1793,TREATS_CtD
DB00762,DOID:10534,TREATS_CtD
DB00762,DOID:2531,TREATS_CtD
DB00540,DOID:2377,PALLIATES_CpD
DB00540,DOID:594,PALLIATES_CpD
DB00540,DOID:1595,PALLIATES_CpD
DB00540,DOID:1094,PALLIATES_CpD
DB00499,DOID:10283,TREATS_CtD
DB00563,DOID:7147,TREATS_CtD
DB00563,DOID:9074,TREATS_CtD
DB00563,DOID:418,TREATS_CtD
DB00563,DOID:4045,TREATS_CtD
DB00563,DOID:1612,TREATS_CtD
DB00563,DOID:7148,TREATS_CtD
DB00563,DOID:5041,TREATS_CtD
DB00563,DOID:219,TREATS_CtD
DB00563,DOID:2998,TREATS_CtD
DB00563,DOID:2994,TREATS_CtD
DB00563,DOID:1324,TREATS_CtD
DB00563,DOID:184,TREATS_CtD
DB00563,DOID:10534,TREATS_CtD
DB00563,DOID:11054,TREATS_CtD
DB00563,DOID:2377,TREATS_CtD
DB00563,DOID:9008,TREATS_CtD
DB00563,DOID:0060073,TREATS_CtD
DB00563,DOID:2531,TREATS_CtD
DB00563,DOID:8893,TREATS_CtD
DB00396,DOID:363,TREATS_CtD
DB00514,DOID:332,PALLIATES_CpD
DB00514,DOID:2377,PALLIATES_CpD
DB01041,DOID:1024,TREATS_CtD
DB01041,DOID:2531,TREATS_CtD
DB00169,DOID:8893,TREATS_CtD
DB00169,DOID:8577,TREATS_CtD
DB00169,DOID:11476,TREATS_CtD
DB00169,DOID:784,PALLIATES_CpD
DB00227,DOID:1936,TREATS_CtD
DB00227,DOID:3393,TREATS_CtD
DB00193,DOID:0050425,PALLIATES_CpD
DB00222,DOID:9352,TREATS_CtD
DOID:263,84836,DOWNREGULATES_DdG
DOID:263,51250,DOWNREGULATES_DdG
DOID:263,213,DOWNREGULATES_DdG
DOID:263,80724,DOWNREGULATES_DdG
DOID:263,8659,DOWNREGULATES_DdG
DOID:263,219,DOWNREGULATES_DdG
DOID:263,50617,DOWNREGULATES_DdG
DOID:263,10351,DOWNREGULATES_DdG
DOID:263,147372,DOWNREGULATES_DdG
DOID:263,416,DOWNREGULATES_DdG
DOID:263,476,DOWNREGULATES_DdG
DOID:263,79098,DOWNREGULATES_DdG
DOID:263,10350,DOWNREGULATES_DdG
DOID:263,80221,DOWNREGULATES_DdG
DOID:263,84830,DOWNREGULATES_DdG
DOID:263,1579,DOWNREGULATES_DdG
DOID:263,5067,DOWNREGULATES_DdG
DOID:263,48,DOWNREGULATES_DdG
DOID:263,56892,DOWNREGULATES_DdG
DOID:263,686,DOWNREGULATES_DdG
DOID:263,51473,DOWNREGULATES_DdG
DOID:263,200373,DOWNREGULATES_DdG
DOID:263,25864,DOWNREGULATES_DdG
DOID:263,10391,DOWNREGULATES_DdG
DOID:263,359,DOWNREGULATES_DdG
DOID:263,1036,DOWNREGULATES_DdG
DOID:263,1512,DOWNREGULATES_DdG
DOID:263,28970,DOWNREGULATES_DdG
DOID:263,66002,DOWNREGULATES_DdG
DOID:263,124936,DOWNREGULATES_DdG
DOID:263,518,DOWNREGULATES_DdG
DOID:263,1287,DOWNREGULATES_DdG
DOID:263,134526,DOWNREGULATES_DdG
DOID:263,8314,DOWNREGULATES_DdG
DOID:263,368,DOWNREGULATES_DdG
DOID:263,847,DOWNREGULATES_DdG
DOID:263,10157,DOWNREGULATES_DdG
DOID:263,26033,DOWNREGULATES_DdG
DOID:263,10752,DOWNREGULATES_DdG
DOID:263,157567,DOWNREGULATES_DdG
DOID:263,284,DOWNREGULATES_DdG
DOID:263,290,DOWNREGULATES_DdG
DOID:263,1409,DOWNREGULATES_DdG
DOID:263,83543,DOWNREGULATES_DdG
DOID:263,1428,DOWNREGULATES_DdG
DOID:263,79135,DOWNREGULATES_DdG
DOID:263,9377,DOWNREGULATES_DdG
DOID:263,5825,DOWNREGULATES_DdG
DOID:263,22907,DOWNREGULATES_DdG
DOID:263,1393,DOWNREGULATES_DdG
DOID:263,55937,DOWNREGULATES_DdG
DOID:263,173,DOWNREGULATES_DdG
DOID:263,1160,DOWNREGULATES_DdG
DOID:263,54805,DOWNREGULATES_DdG
DOID:263,10904,DOWNREGULATES_DdG
DOID:263,3426,DOWNREGULATES_DdG
DOID:263,64798,DOWNREGULATES_DdG
DOID:263,1634,DOWNREGULATES_DdG
DOID:263,145407,DOWNREGULATES_DdG
DOID:263,316,DOWNREGULATES_DdG
DOID:263,3983,DOWNREGULATES_DdG
DOID:263,23743,DOWNREGULATES_DdG
DOID:263,445571,DOWNREGULATES_DdG
DOID:263,275,DOWNREGULATES_DdG
DOID:263,80315,DOWNREGULATES_DdG
DOID:263,201161,DOWNREGULATES_DdG
DOID:263,79669,DOWNREGULATES_DdG
DOID:263,4051,DOWNREGULATES_DdG
DOID:263,273,DOWNREGULATES_DdG
DOID:263,1154,DOWNREGULATES_DdG
DOID:263,79789,DOWNREGULATES_DdG
DOID:263,79814,DOWNREGULATES_DdG
DOID:263,25805,DOWNREGULATES_DdG
DOID:263,55735,DOWNREGULATES_DdG
DOID:263,8416,DOWNREGULATES_DdG
DOID:263,84952,DOWNREGULATES_DdG
DOID:263,4059,DOWNREGULATES_DdG
DOID:263,767,DOWNREGULATES_DdG
DOID:263,9068,DOWNREGULATES_DdG
DOID:263,189,DOWNREGULATES_DdG
DOID:263,32,DOWNREGULATES_DdG
DOID:263,115817,DOWNREGULATES_DdG
DOID:263,1298,DOWNREGULATES_DdG
DOID:263,414,DOWNREGULATES_DdG
DOID:263,1370,DOWNREGULATES_DdG
DOID:263,57171,DOWNREGULATES_DdG
DOID:263,23066,DOWNREGULATES_DdG
DOID:263,10768,DOWNREGULATES_DdG
DOID:263,846,DOWNREGULATES_DdG
DOID:263,26999,DOWNREGULATES_DdG
DOID:263,9915,DOWNREGULATES_DdG
DOID:263,9131,DOWNREGULATES_DdG
DOID:263,842,DOWNREGULATES_DdG
DOID:263,27034,DOWNREGULATES_DdG
DOID:263,84688,DOWNREGULATES_DdG
DOID:263,1497,DOWNREGULATES_DdG
DOID:263,1286,DOWNREGULATES_DdG
DOID:263,56521,DOWNREGULATES_DdG
DOID:263,1288,DOWNREGULATES_DdG
DOID:263,229,DOWNREGULATES_DdG
DOID:263,9547,DOWNREGULATES_DdG
DOID:263,282679,DOWNREGULATES_DdG
DOID:263,23460,DOWNREGULATES_DdG
DOID:263,1124,DOWNREGULATES_DdG
DOID:263,6387,DOWNREGULATES_DdG
DOID:263,9114,DOWNREGULATES_DdG
DOID:263,810,DOWNREGULATES_DdG
DOID:263,222389,DOWNREGULATES_DdG
DOID:263,23268,DOWNREGULATES_DdG
DOID:263,132,DOWNREGULATES_DdG
DOID:263,9870,DOWNREGULATES_DdG
DOID:263,10053,DOWNREGULATES_DdG
DOID:263,161823,DOWNREGULATES_DdG
DOID:263,8727,DOWNREGULATES_DdG
DOID:263,1028,DOWNREGULATES_DdG
DOID:263,210,DOWNREGULATES_DdG
DOID:263,655,DOWNREGULATES_DdG
DOID:263,347,DOWNREGULATES_DdG
DOID:263,1267,DOWNREGULATES_DdG
DOID:263,245973,DOWNREGULATES_DdG
DOID:263,57143,DOWNREGULATES_DdG
DOID:263,203,DOWNREGULATES_DdG
DOID:263,1381,DOWNREGULATES_DdG
DOID:263,9829,DOWNREGULATES_DdG
DOID:263,36,DOWNREGULATES_DdG
DOID:263,306,DOWNREGULATES_DdG
DOID:263,1272,DOWNREGULATES_DdG
DOID:263,64084,DOWNREGULATES_DdG
DOID:263,63874,DOWNREGULATES_DdG
DOID:263,670,DOWNREGULATES_DdG
DOID:263,92558,DOWNREGULATES_DdG
DOID:263,27254,DOWNREGULATES_DdG
DOID:263,285440,DOWNREGULATES_DdG
DOID:263,327,DOWNREGULATES_DdG
DOID:263,55347,DOWNREGULATES_DdG
DOID:263,482,DOWNREGULATES_DdG
DOID:263,140578,DOWNREGULATES_DdG
DOID:263,56898,DOWNREGULATES_DdG
DOID:263,624,DOWNREGULATES_DdG
DOID:263,815,DOWNREGULATES_DdG
DOID:263,54494,DOWNREGULATES_DdG
DOID:263,1056,DOWNREGULATES_DdG
DOID:263,51181,DOWNREGULATES_DdG
DOID:263,22837,DOWNREGULATES_DdG
DOID:263,348158,DOWNREGULATES_DdG
DOID:263,9077,DOWNREGULATES_DdG
DOID:263,51161,DOWNREGULATES_DdG
DOID:263,1804,DOWNREGULATES_DdG
DOID:263,55526,DOWNREGULATES_DdG
DOID:263,1349,DOWNREGULATES_DdG
DOID:263,563,DOWNREGULATES_DdG
DOID:263,9071,DOWNREGULATES_DdG
DOID:263,10565,DOWNREGULATES_DdG
DOID:263,137872,DOWNREGULATES_DdG
DOID:263,23242,DOWNREGULATES_DdG
DOID:263,58489,DOWNREGULATES_DdG
DOID:263,1491,DOWNREGULATES_DdG
DOID:263,130,DOWNREGULATES_DdG
DOID:263,95,DOWNREGULATES_DdG
DOID:263,134,DOWNREGULATES_DdG
DOID:263,1776,DOWNREGULATES_DdG
DOID:263,2181,DOWNREGULATES_DdG
DOID:263,287,DOWNREGULATES_DdG
DOID:263,118491,DOWNREGULATES_DdG
DOID:263,8309,DOWNREGULATES_DdG
DOID:263,155066,DOWNREGULATES_DdG
DOID:263,1582,DOWNREGULATES_DdG
DOID:263,125,DOWNREGULATES_DdG
DOID:263,573,DOWNREGULATES_DdG
DOID:263,793,DOWNREGULATES_DdG
DOID:263,54951,DOWNREGULATES_DdG
DOID:263,1368,DOWNREGULATES_DdG
DOID:263,56934,DOWNREGULATES_DdG
DOID:263,727,DOWNREGULATES_DdG
DOID:263,1209,DOWNREGULATES_DdG
DOID:263,1259,DOWNREGULATES_DdG
DOID:263,79762,DOWNREGULATES_DdG
DOID:263,114905,DOWNREGULATES_DdG
DOID:263,1807,DOWNREGULATES_DdG
DOID:263,8853,DOWNREGULATES_DdG
DOID:263,146556,DOWNREGULATES_DdG
DOID:263,84632,DOWNREGULATES_DdG
DOID:263,1832,DOWNREGULATES_DdG
DOID:263,7915,DOWNREGULATES_DdG
DOID:263,730,DOWNREGULATES_DdG
DOID:263,199920,DOWNREGULATES_DdG
DOID:263,762,DOWNREGULATES_DdG
DOID:263,55966,DOWNREGULATES_DdG
DOID:263,211,DOWNREGULATES_DdG
DOID:263,83478,DOWNREGULATES_DdG
DOID:263,1001,DOWNREGULATES_DdG
DOID:263,548596,DOWNREGULATES_DdG
DOID:263,79154,DOWNREGULATES_DdG
DOID:263,605,DOWNREGULATES_DdG
DOID:263,55664,DOWNREGULATES_DdG
DOID:263,23341,DOWNREGULATES_DdG
DOID:263,360,DOWNREGULATES_DdG
DOID:263,1152,DOWNREGULATES_DdG
DOID:263,81617,DOWNREGULATES_DdG
DOID:263,6296,DOWNREGULATES_DdG
DOID:263,1591,DOWNREGULATES_DdG
DOID:263,1114,DOWNREGULATES_DdG
DOID:263,56894,DOWNREGULATES_DdG
DOID:263,89927,DOWNREGULATES_DdG
DOID:263,622,DOWNREGULATES_DdG
DOID:263,54836,DOWNREGULATES_DdG
DOID:263,9254,DOWNREGULATES_DdG
DOID:263,146223,DOWNREGULATES_DdG
DOID:263,1644,DOWNREGULATES_DdG
DOID:263,51,DOWNREGULATES_DdG
DOID:263,1773,DOWNREGULATES_DdG
DOID:263,284541,DOWNREGULATES_DdG
DOID:263,53405,DOWNREGULATES_DdG
DOID:263,5243,DOWNREGULATES_DdG
DOID:263,10655,DOWNREGULATES_DdG
DOID:263,10057,DOWNREGULATES_DdG
DOID:263,79611,DOWNREGULATES_DdG
DOID:263,27109,DOWNREGULATES_DdG
DOID:263,51302,DOWNREGULATES_DdG
DOID:263,144193,DOWNREGULATES_DdG
DOID:263,27329,DOWNREGULATES_DdG
DOID:263,164284,DOWNREGULATES_DdG
DOID:263,9362,DOWNREGULATES_DdG
DOID:263,1733,DOWNREGULATES_DdG
DOID:263,57530,DOWNREGULATES_DdG
DOID:263,1602,DOWNREGULATES_DdG
DOID:263,8555,DOWNREGULATES_DdG
DOID:263,288,DOWNREGULATES_DdG
DOID:263,267,DOWNREGULATES_DdG
DOID:263,203859,DOWNREGULATES_DdG
DOID:263,140462,DOWNREGULATES_DdG
DOID:263,525,DOWNREGULATES_DdG
DOID:263,57685,DOWNREGULATES_DdG
DOID:263,549,DOWNREGULATES_DdG
DOID:263,55,DOWNREGULATES_DdG
DOID:263,828,DOWNREGULATES_DdG
DOID:263,23382,DOWNREGULATES_DdG
DOID:263,50808,DOWNREGULATES_DdG
DOID:263,64902,DOWNREGULATES_DdG
DOID:263,92737,DOWNREGULATES_DdG
DOID:263,64756,DOWNREGULATES_DdG
DOID:263,29947,DOWNREGULATES_DdG
DOID:263,10458,DOWNREGULATES_DdG
DOID:263,11261,DOWNREGULATES_DdG
DOID:263,384,DOWNREGULATES_DdG
DOID:263,18,DOWNREGULATES_DdG
DOID:263,23705,DOWNREGULATES_DdG
DOID:263,283358,DOWNREGULATES_DdG
DOID:263,1800,DOWNREGULATES_DdG
DOID:263,121551,DOWNREGULATES_DdG
DOID:263,939,UPREGULATES_DuG
DOID:263,492307,UPREGULATES_DuG
DOID:263,26586,UPREGULATES_DuG
DOID:263,55704,UPREGULATES_DuG
DOID:263,91522,UPREGULATES_DuG
DOID:263,23586,UPREGULATES_DuG
DOID:263,23589,UPREGULATES_DuG
DOID:263,821,UPREGULATES_DuG
DOID:263,51703,UPREGULATES_DuG
DOID:263,858,UPREGULATES_DuG
DOID:263,836,UPREGULATES_DuG
DOID:263,64123,UPREGULATES_DuG
DOID:263,84933,UPREGULATES_DuG
DOID:263,121601,UPREGULATES_DuG
DOID:263,57118,UPREGULATES_DuG
DOID:263,3627,UPREGULATES_DuG
DOID:263,134265,UPREGULATES_DuG
DOID:263,718,UPREGULATES_DuG
DOID:263,1012,UPREGULATES_DuG
DOID:263,837,UPREGULATES_DuG
DOID:263,8714,UPREGULATES_DuG
DOID:263,1003,UPREGULATES_DuG
DOID:263,51192,UPREGULATES_DuG
DOID:263,55114,UPREGULATES_DuG
DOID:263,114757,UPREGULATES_DuG
DOID:263,1441,UPREGULATES_DuG
DOID:263,10203,UPREGULATES_DuG
DOID:263,1675,UPREGULATES_DuG
DOID:263,54443,UPREGULATES_DuG
DOID:263,56650,UPREGULATES_DuG
DOID:263,64682,UPREGULATES_DuG
DOID:263,714,UPREGULATES_DuG
DOID:263,157,UPREGULATES_DuG
DOID:263,1058,UPREGULATES_DuG
DOID:263,257106,UPREGULATES_DuG
DOID:263,1475,UPREGULATES_DuG
DOID:263,9459,UPREGULATES_DuG
DOID:263,19,UPREGULATES_DuG
DOID:263,1290,UPREGULATES_DuG
DOID:263,719,UPREGULATES_DuG
DOID:263,84168,UPREGULATES_DuG
DOID:263,1030,UPREGULATES_DuG
DOID:263,9133,UPREGULATES_DuG
DOID:263,729230,UPREGULATES_DuG
DOID:263,9859,UPREGULATES_DuG
DOID:263,50619,UPREGULATES_DuG
DOID:263,27350,UPREGULATES_DuG
DOID:263,1193,UPREGULATES_DuG
DOID:263,996,UPREGULATES_DuG
DOID:263,115908,UPREGULATES_DuG
DOID:263,161198,UPREGULATES_DuG
DOID:263,920,UPREGULATES_DuG
DOID:263,3730,UPREGULATES_DuG
DOID:263,23527,UPREGULATES_DuG
DOID:263,259266,UPREGULATES_DuG
DOID:263,1573,UPREGULATES_DuG
DOID:263,4283,UPREGULATES_DuG
DOID:263,962,UPREGULATES_DuG
DOID:263,205428,UPREGULATES_DuG
DOID:263,1439,UPREGULATES_DuG
DOID:263,27128,UPREGULATES_DuG
DOID:263,1445,UPREGULATES_DuG
DOID:263,397,UPREGULATES_DuG
DOID:263,81575,UPREGULATES_DuG
DOID:263,1363,UPREGULATES_DuG
DOID:263,54555,UPREGULATES_DuG
DOID:263,196528,UPREGULATES_DuG
DOID:263,91272,UPREGULATES_DuG
DOID:263,813,UPREGULATES_DuG
DOID:263,55843,UPREGULATES_DuG
DOID:263,64919,UPREGULATES_DuG
DOID:263,64105,UPREGULATES_DuG
DOID:263,891,UPREGULATES_DuG
DOID:263,1043,UPREGULATES_DuG
DOID:263,91526,UPREGULATES_DuG
DOID:263,330,UPREGULATES_DuG
DOID:263,203522,UPREGULATES_DuG
DOID:263,55165,UPREGULATES_DuG
DOID:263,29028,UPREGULATES_DuG
DOID:263,960,UPREGULATES_DuG
DOID:263,151188,UPREGULATES_DuG
DOID:263,51363,UPREGULATES_DuG
DOID:263,3899,UPREGULATES_DuG
DOID:263,684,UPREGULATES_DuG
DOID:263,1111,UPREGULATES_DuG
DOID:263,9134,UPREGULATES_DuG
DOID:263,6351,UPREGULATES_DuG
DOID:263,1289,UPREGULATES_DuG
DOID:263,912,UPREGULATES_DuG
DOID:263,1536,UPREGULATES_DuG
DOID:263,9976,UPREGULATES_DuG
DOID:263,4848,UPREGULATES_DuG
DOID:263,83605,UPREGULATES_DuG
DOID:263,253982,UPREGULATES_DuG
DOID:263,8542,UPREGULATES_DuG
DOID:263,10123,UPREGULATES_DuG
DOID:263,79682,UPREGULATES_DuG
DOID:263,963,UPREGULATES_DuG
DOID:263,84002,UPREGULATES_DuG
DOID:263,64115,UPREGULATES_DuG
DOID:263,1540,UPREGULATES_DuG
DOID:263,9332,UPREGULATES_DuG
DOID:263,109,UPREGULATES_DuG
DOID:263,23452,UPREGULATES_DuG
DOID:263,649,UPREGULATES_DuG
DOID:263,6790,UPREGULATES_DuG
DOID:263,57102,UPREGULATES_DuG
DOID:263,10384,UPREGULATES_DuG
DOID:263,10973,UPREGULATES_DuG
DOID:263,5832,UPREGULATES_DuG
DOID:263,1438,UPREGULATES_DuG
DOID:263,10295,UPREGULATES_DuG
DOID:263,230,UPREGULATES_DuG
DOID:263,23141,UPREGULATES_DuG
DOID:263,929,UPREGULATES_DuG
DOID:263,444,UPREGULATES_DuG
DOID:263,6374,UPREGULATES_DuG
DOID:263,10659,UPREGULATES_DuG
DOID:263,50515,UPREGULATES_DuG
DOID:263,241,UPREGULATES_DuG
DOID:263,868,UPREGULATES_DuG
DOID:263,800,UPREGULATES_DuG
DOID:263,389336,UPREGULATES_DuG
DOID:263,1522,UPREGULATES_DuG
DOID:263,10669,UPREGULATES_DuG
DOID:263,55013,UPREGULATES_DuG
DOID:263,10058,UPREGULATES_DuG
DOID:263,1292,UPREGULATES_DuG
DOID:263,147463,UPREGULATES_DuG
DOID:263,22898,UPREGULATES_DuG
DOID:263,157313,UPREGULATES_DuG
DOID:263,11177,UPREGULATES_DuG
DOID:263,55803,UPREGULATES_DuG
DOID:263,72,UPREGULATES_DuG
DOID:263,627,UPREGULATES_DuG
DOID:263,301,UPREGULATES_DuG
DOID:263,1520,UPREGULATES_DuG
DOID:263,221955,UPREGULATES_DuG
DOID:263,55589,UPREGULATES_DuG
DOID:263,580,UPREGULATES_DuG
DOID:263,8536,UPREGULATES_DuG
DOID:263,23092,UPREGULATES_DuG
DOID:263,701,UPREGULATES_DuG
DOID:263,55107,UPREGULATES_DuG
DOID:263,167227,UPREGULATES_DuG
DOID:263,51428,UPREGULATES_DuG
DOID:263,83879,UPREGULATES_DuG
DOID:263,56477,UPREGULATES_DuG
DOID:263,313,UPREGULATES_DuG
DOID:263,55536,UPREGULATES_DuG
DOID:263,79742,UPREGULATES_DuG
DOID:263,1004,UPREGULATES_DuG
DOID:263,1356,UPREGULATES_DuG
DOID:263,128061,UPREGULATES_DuG
DOID:263,11335,UPREGULATES_DuG
DOID:263,353322,UPREGULATES_DuG
DOID:263,200844,UPREGULATES_DuG
DOID:263,21,UPREGULATES_DuG
DOID:263,10124,UPREGULATES_DuG
DOID:263,53335,UPREGULATES_DuG
DOID:263,55601,UPREGULATES_DuG
DOID:263,968,UPREGULATES_DuG
DOID:263,1359,UPREGULATES_DuG
DOID:263,29121,UPREGULATES_DuG
DOID:263,1306,UPREGULATES_DuG
DOID:263,8317,UPREGULATES_DuG
DOID:263,90956,UPREGULATES_DuG
DOID:263,341,UPREGULATES_DuG
DOID:263,695,UPREGULATES_DuG
DOID:263,6362,UPREGULATES_DuG
DOID:263,27106,UPREGULATES_DuG
DOID:263,9938,UPREGULATES_DuG
DOID:263,1033,UPREGULATES_DuG
DOID:263,1454,UPREGULATES_DuG
DOID:263,597,UPREGULATES_DuG
DOID:263,113146,UPREGULATES_DuG
DOID:263,54541,UPREGULATES_DuG
DOID:263,226,UPREGULATES_DuG
DOID:263,133,UPREGULATES_DuG
DOID:263,890,UPREGULATES_DuG
DOID:263,1524,UPREGULATES_DuG
DOID:263,23603,UPREGULATES_DuG
DOID:263,25923,UPREGULATES_DuG
DOID:263,1122,UPREGULATES_DuG
DOID:263,1643,UPREGULATES_DuG
DOID:263,983,UPREGULATES_DuG
DOID:263,8450,UPREGULATES_DuG
DOID:263,144402,UPREGULATES_DuG
DOID:263,22900,UPREGULATES_DuG
DOID:263,51164,UPREGULATES_DuG
DOID:263,302,UPREGULATES_DuG
DOID:263,951,UPREGULATES_DuG
DOID:263,83990,UPREGULATES_DuG
DOID:263,23250,UPREGULATES_DuG
DOID:263,637,UPREGULATES_DuG
DOID:263,857,UPREGULATES_DuG
DOID:263,11067,UPREGULATES_DuG
DOID:263,56905,UPREGULATES_DuG
DOID:263,409,UPREGULATES_DuG
DOID:263,50807,UPREGULATES_DuG
DOID:263,29080,UPREGULATES_DuG
DOID:263,1464,UPREGULATES_DuG
DOID:263,948,UPREGULATES_DuG
DOID:263,9582,UPREGULATES_DuG
DOID:263,1282,UPREGULATES_DuG
DOID:263,976,UPREGULATES_DuG
DOID:263,47,UPREGULATES_DuG
DOID:263,240,UPREGULATES_DuG
DOID:263,4345,UPREGULATES_DuG
DOID:263,25966,UPREGULATES_DuG
DOID:263,865,UPREGULATES_DuG
DOID:263,493,UPREGULATES_DuG
DOID:263,991,UPREGULATES_DuG
DOID:263,915,UPREGULATES_DuG
DOID:263,51411,UPREGULATES_DuG
DOID:263,8530,UPREGULATES_DuG
DOID:263,8886,UPREGULATES_DuG
DOID:263,1278,UPREGULATES_DuG
DOID:263,57696,UPREGULATES_DuG
DOID:263,440,UPREGULATES_DuG
DOID:263,140,UPREGULATES_DuG
DOID:263,942,UPREGULATES_DuG
DOID:263,9639,UPREGULATES_DuG
DOID:263,9560,UPREGULATES_DuG
DOID:263,1452,UPREGULATES_DuG
DOID:263,256309,UPREGULATES_DuG
DOID:263,79019,UPREGULATES_DuG
DOID:263,81578,UPREGULATES_DuG
